Timestamp,ActiveDevices,ActiveActors,Anomalies,Debug
01:25:00,,stressed_worker:sleep_in_bed,,
01:25:15,,stressed_worker:sleep_in_bed,,
01:25:30,,stressed_worker:sleep_in_bed,,
01:25:45,,stressed_worker:sleep_in_bed,,
01:26:00,,stressed_worker:sleep_in_bed,,
01:26:15,,stressed_worker:sleep_in_bed,,
01:26:30,,stressed_worker:sleep_in_bed,,
01:26:45,,stressed_worker:sleep_in_bed,,
01:27:00,,stressed_worker:sleep_in_bed,,
01:27:15,,stressed_worker:sleep_in_bed,,
01:27:30,,stressed_worker:sleep_in_bed,,
01:27:45,,stressed_worker:sleep_in_bed,,
01:28:00,,stressed_worker:sleep_in_bed,,
01:28:15,,stressed_worker:sleep_in_bed,,
01:28:30,,stressed_worker:sleep_in_bed,,
01:28:45,,stressed_worker:sleep_in_bed,,
01:29:00,,stressed_worker:sleep_in_bed,,
01:29:15,,stressed_worker:sleep_in_bed,,
01:29:30,,stressed_worker:sleep_in_bed,,
01:29:45,,stressed_worker:sleep_in_bed,,
01:30:00,,stressed_worker:sleep_in_bed,,
01:30:15,,stressed_worker:sleep_in_bed,,
01:30:30,,stressed_worker:sleep_in_bed,,
01:30:45,,stressed_worker:sleep_in_bed,,
01:31:00,,stressed_worker:sleep_in_bed,,
01:31:15,,stressed_worker:sleep_in_bed,,
01:31:30,,stressed_worker:sleep_in_bed,,
01:31:45,,stressed_worker:sleep_in_bed,,
01:32:00,,stressed_worker:sleep_in_bed,,
01:32:15,,stressed_worker:sleep_in_bed,,
01:32:30,,stressed_worker:sleep_in_bed,,
01:32:45,,stressed_worker:sleep_in_bed,,
01:33:00,,stressed_worker:sleep_in_bed,,
01:33:15,,stressed_worker:sleep_in_bed,,
01:33:30,,stressed_worker:sleep_in_bed,,
01:33:45,,stressed_worker:sleep_in_bed,,
01:34:00,,stressed_worker:sleep_in_bed,,
01:34:15,,stressed_worker:sleep_in_bed,,
01:34:30,,stressed_worker:sleep_in_bed,,
01:34:45,,stressed_worker:sleep_in_bed,,
01:35:00,,stressed_worker:sleep_in_bed,,
01:35:15,,stressed_worker:sleep_in_bed,,
01:35:30,,stressed_worker:sleep_in_bed,,
01:35:45,,stressed_worker:sleep_in_bed,,
01:36:00,,stressed_worker:sleep_in_bed,,
01:36:15,,stressed_worker:sleep_in_bed,,
01:36:30,,stressed_worker:sleep_in_bed,,
01:36:45,,,,"[stressed_worker] Meters(energy:73.3, hunger:99.8, hygiene:99.8, work_duty:49.6, ) | Roulette Chose: sleep_in_bed | Max Was: 5.2"
01:37:00,,stressed_worker:sleep_in_bed,,
01:37:15,,stressed_worker:sleep_in_bed,,
01:37:30,,stressed_worker:sleep_in_bed,,
01:37:45,,stressed_worker:sleep_in_bed,,
01:38:00,,stressed_worker:sleep_in_bed,,
01:38:15,,stressed_worker:sleep_in_bed,,
01:38:30,,stressed_worker:sleep_in_bed,,
01:38:45,,stressed_worker:sleep_in_bed,,
01:39:00,,stressed_worker:sleep_in_bed,,
01:39:15,,stressed_worker:sleep_in_bed,,
01:39:30,,stressed_worker:sleep_in_bed,,
01:39:45,,stressed_worker:sleep_in_bed,,
01:40:00,,stressed_worker:sleep_in_bed,,
01:40:15,,stressed_worker:sleep_in_bed,,
01:40:30,,stressed_worker:sleep_in_bed,,
01:40:45,,stressed_worker:sleep_in_bed,,
01:41:00,,stressed_worker:sleep_in_bed,,
01:41:15,,stressed_worker:sleep_in_bed,,
01:41:30,,stressed_worker:sleep_in_bed,,
01:41:45,,stressed_worker:sleep_in_bed,,
01:42:00,,stressed_worker:sleep_in_bed,,
01:42:15,,stressed_worker:sleep_in_bed,,
01:42:30,,stressed_worker:sleep_in_bed,,
01:42:45,,stressed_worker:sleep_in_bed,,
01:43:00,,stressed_worker:sleep_in_bed,,
01:43:15,,stressed_worker:sleep_in_bed,,
01:43:30,,stressed_worker:sleep_in_bed,,
01:43:45,,stressed_worker:sleep_in_bed,,
01:44:00,,stressed_worker:sleep_in_bed,,
01:44:15,,stressed_worker:sleep_in_bed,,
01:44:30,,stressed_worker:sleep_in_bed,,
01:44:45,,stressed_worker:sleep_in_bed,,
01:45:00,,stressed_worker:sleep_in_bed,,
01:45:15,,stressed_worker:sleep_in_bed,,
01:45:30,,stressed_worker:sleep_in_bed,,
01:45:45,,stressed_worker:sleep_in_bed,,
01:46:00,,stressed_worker:sleep_in_bed,,
01:46:15,,stressed_worker:sleep_in_bed,,
01:46:30,,stressed_worker:sleep_in_bed,,
01:46:45,,stressed_worker:sleep_in_bed,,
01:47:00,,stressed_worker:sleep_in_bed,,
01:47:15,,stressed_worker:sleep_in_bed,,
01:47:30,,stressed_worker:sleep_in_bed,,
01:47:45,,stressed_worker:sleep_in_bed,,
01:48:00,,stressed_worker:sleep_in_bed,,
01:48:15,,stressed_worker:sleep_in_bed,,
01:48:30,,stressed_worker:sleep_in_bed,,
01:48:45,,stressed_worker:sleep_in_bed,,
01:49:00,,stressed_worker:sleep_in_bed,,
01:49:15,,stressed_worker:sleep_in_bed,,
01:49:30,,stressed_worker:sleep_in_bed,,
01:49:45,,stressed_worker:sleep_in_bed,,
01:50:00,,stressed_worker:sleep_in_bed,,
01:50:15,,stressed_worker:sleep_in_bed,,
01:50:30,,stressed_worker:sleep_in_bed,,
01:50:45,,stressed_worker:sleep_in_bed,,
01:51:00,,stressed_worker:sleep_in_bed,,
01:51:15,,stressed_worker:sleep_in_bed,,
01:51:30,,stressed_worker:sleep_in_bed,,
01:51:45,,stressed_worker:sleep_in_bed,,
01:52:00,,stressed_worker:sleep_in_bed,,
01:52:15,,stressed_worker:sleep_in_bed,,
01:52:30,,stressed_worker:sleep_in_bed,,
01:52:45,,stressed_worker:sleep_in_bed,,
01:53:00,,stressed_worker:sleep_in_bed,,
01:53:15,,stressed_worker:sleep_in_bed,,
01:53:30,,stressed_worker:sleep_in_bed,,
01:53:45,,stressed_worker:sleep_in_bed,,
01:54:00,,stressed_worker:sleep_in_bed,,
01:54:15,,stressed_worker:sleep_in_bed,,
01:54:30,,stressed_worker:sleep_in_bed,,
01:54:45,,stressed_worker:sleep_in_bed,,
01:55:00,,,,"[stressed_worker] Meters(hunger:99.7, hygiene:99.8, work_duty:49.6, energy:78.4, ) | Roulette Chose: sleep_in_bed | Max Was: 5.2"
01:55:15,,stressed_worker:sleep_in_bed,,
01:55:30,,stressed_worker:sleep_in_bed,,
01:55:45,,stressed_worker:sleep_in_bed,,
01:56:00,,stressed_worker:sleep_in_bed,,
01:56:15,,stressed_worker:sleep_in_bed,,
01:56:30,,stressed_worker:sleep_in_bed,,
01:56:45,,stressed_worker:sleep_in_bed,,
01:57:00,,stressed_worker:sleep_in_bed,,
01:57:15,,stressed_worker:sleep_in_bed,,
01:57:30,,stressed_worker:sleep_in_bed,,
01:57:45,,stressed_worker:sleep_in_bed,,
01:58:00,,stressed_worker:sleep_in_bed,,
01:58:15,,stressed_worker:sleep_in_bed,,
01:58:30,,stressed_worker:sleep_in_bed,,
01:58:45,,stressed_worker:sleep_in_bed,,
01:59:00,,stressed_worker:sleep_in_bed,,
01:59:15,,stressed_worker:sleep_in_bed,,
01:59:30,,stressed_worker:sleep_in_bed,,
01:59:45,,stressed_worker:sleep_in_bed,,
02:00:00,,stressed_worker:sleep_in_bed,,
02:00:15,,stressed_worker:sleep_in_bed,,
02:00:30,,stressed_worker:sleep_in_bed,,
02:00:45,,stressed_worker:sleep_in_bed,,
02:01:00,,stressed_worker:sleep_in_bed,,
02:01:15,,stressed_worker:sleep_in_bed,,
02:01:30,,stressed_worker:sleep_in_bed,,
02:01:45,,stressed_worker:sleep_in_bed,,
02:02:00,,stressed_worker:sleep_in_bed,,
02:02:15,,stressed_worker:sleep_in_bed,,
02:02:30,,stressed_worker:sleep_in_bed,,
02:02:45,,stressed_worker:sleep_in_bed,,
02:03:00,,stressed_worker:sleep_in_bed,,
02:03:15,,stressed_worker:sleep_in_bed,,
02:03:30,,stressed_worker:sleep_in_bed,,
02:03:45,,stressed_worker:sleep_in_bed,,
02:04:00,,stressed_worker:sleep_in_bed,,
02:04:15,,stressed_worker:sleep_in_bed,,
02:04:30,,stressed_worker:sleep_in_bed,,
02:04:45,,stressed_worker:sleep_in_bed,,
02:05:00,,stressed_worker:sleep_in_bed,,
02:05:15,,stressed_worker:sleep_in_bed,,
02:05:30,,stressed_worker:sleep_in_bed,,
02:05:45,,stressed_worker:sleep_in_bed,,
02:06:00,,stressed_worker:sleep_in_bed,,
02:06:15,,stressed_worker:sleep_in_bed,,
02:06:30,,stressed_worker:sleep_in_bed,,
02:06:45,,stressed_worker:sleep_in_bed,,
02:07:00,,stressed_worker:sleep_in_bed,,
02:07:15,,stressed_worker:sleep_in_bed,,
02:07:30,,stressed_worker:sleep_in_bed,,
02:07:45,,stressed_worker:sleep_in_bed,,
02:08:00,,stressed_worker:sleep_in_bed,,
02:08:15,,stressed_worker:sleep_in_bed,,
